support,itemsets,length
0.0062023385866802234,"frozenset({'chocolate', 'butter'})",2
0.00681240467717336,"frozenset({'curd', 'butter'})",2
0.005795627859684799,"frozenset({'beef', 'butter'})",2
0.008845958312150484,"frozenset({'soda', 'butter'})",2
0.005795627859684799,"frozenset({'chicken', 'butter'})",2
0.008032536858159633,"frozenset({'butter', 'fruit/vegetable juice'})",2
0.005795627859684799,"frozenset({'newspapers', 'butter'})",2
0.007625826131164209,"frozenset({'butter', 'pastry'})",2
0.012913065582104729,"frozenset({'root vegetables', 'butter'})",2
0.00864260294865277,"frozenset({'butter', 'sausage'})",2
0.005795627859684799,"frozenset({'brown bread', 'butter'})",2
0.005490594814438231,"frozenset({'pork', 'butter'})",2
0.010167768174885612,"frozenset({'butter', 'whipped/sour cream'})",2
0.009659379766141332,"frozenset({'domestic eggs', 'butter'})",2
0.005795627859684799,"frozenset({'frozen vegetables', 'butter'})",2
0.006405693950177936,"frozenset({'rolls/buns', 'UHT-milk'})",2
0.01362480935434672,"frozenset({'rolls/buns', 'bottled beer'})",2
0.006507371631926792,"frozenset({'rolls/buns', 'white bread'})",2
0.024199288256227757,"frozenset({'rolls/buns', 'bottled water'})",2
0.01179461108286731,"frozenset({'rolls/buns', 'chocolate'})",2
0.010066090493136757,"frozenset({'rolls/buns', 'curd'})",2
0.01362480935434672,"frozenset({'rolls/buns', 'beef'})",2
0.019217081850533807,"frozenset({'rolls/buns', 'frankfurter'})",2
0.03833248601931876,"frozenset({'rolls/buns', 'soda'})",2
0.009659379766141332,"frozenset({'chicken', 'rolls/buns'})",2
0.007015760040671073,"frozenset({'sugar', 'rolls/buns'})",2
0.014539908490086425,"frozenset({'rolls/buns', 'fruit/vegetable juice'})",2
0.019725470259278087,"frozenset({'newspapers', 'rolls/buns'})",2
0.005592272496187087,"frozenset({'rolls/buns', 'specialty bar'})",2
0.007625826131164209,"frozenset({'rolls/buns', 'butter milk'})",2
0.02094560244026436,"frozenset({'rolls/buns', 'pastry'})",2
0.024300965937976614,"frozenset({'rolls/buns', 'root vegetables'})",2
0.009150991357397052,"frozenset({'rolls/buns', 'waffles'})",2
0.0071174377224199285,"frozenset({'rolls/buns', 'candy'})",2
0.01128622267412303,"frozenset({'rolls/buns', 'canned beer'})",2
0.030604982206405694,"frozenset({'rolls/buns', 'sausage'})",2
0.01260803253685816,"frozenset({'rolls/buns', 'brown bread'})",2
0.019522114895780377,"frozenset({'rolls/buns', 'shopping bags'})",2
0.005388917132689374,"frozenset({'beverages', 'rolls/buns'})",2
0.00864260294865277,"frozenset({'rolls/buns', 'hamburger meat'})",2
0.005897305541433655,"frozenset({'rolls/buns', 'hygiene articles'})",2
0.011692933401118455,"frozenset({'rolls/buns', 'napkins'})",2
0.01128622267412303,"frozenset({'rolls/buns', 'pork'})",2
0.0066090493136756485,"frozenset({'rolls/buns', 'berries'})",2
0.014641586171835282,"frozenset({'rolls/buns', 'whipped/sour cream'})",2
0.00681240467717336,"frozenset({'rolls/buns', 'dessert'})",2
0.015658362989323844,"frozenset({'rolls/buns', 'domestic eggs'})",2
0.005897305541433655,"frozenset({'rolls/buns', 'hard cheese'})",2
0.006914082358922217,"frozenset({'rolls/buns', 'ham'})",2
0.005083884087442806,"frozenset({'rolls/buns', 'oil'})",2
0.010167768174885612,"frozenset({'rolls/buns', 'frozen vegetables'})",2
0.005592272496187087,"frozenset({'rolls/buns', 'specialty chocolate'})",2
0.00681240467717336,"frozenset({'rolls/buns', 'onions'})",2
0.007625826131164209,"frozenset({'rolls/buns', 'sliced cheese'})",2
0.005388917132689374,"frozenset({'rolls/buns', 'soft cheese'})",2
0.006914082358922217,"frozenset({'rolls/buns', 'meat'})",2
0.007320793085917641,"frozenset({'UHT-milk', 'bottled water'})",2
0.007625826131164209,"frozenset({'UHT-milk', 'soda'})",2
0.0157600406710727,"frozenset({'bottled water', 'bottled beer'})",2
0.005388917132689374,"frozenset({'frankfurter', 'bottled beer'})",2
0.016980172852058974,"frozenset({'soda', 'bottled beer'})",2
0.007015760040671073,"frozenset({'bottled beer', 'fruit/vegetable juice'})",2
0.009659379766141332,"frozenset({'root vegetables', 'bottled beer'})",2
0.007829181494661922,"frozenset({'bottled beer', 'sausage'})",2
0.005185561769191663,"frozenset({'brown bread', 'bottled beer'})",2
0.005592272496187087,"frozenset({'shopping bags', 'bottled beer'})",2
0.005185561769191663,"frozenset({'napkins', 'bottled beer'})",2
0.005185561769191663,"frozenset({'pork', 'bottled beer'})",2
0.005185561769191663,"frozenset({'frankfurter', 'white bread'})",2
0.010269445856634469,"frozenset({'soda', 'white bread'})",2
0.007422470767666497,"frozenset({'white bread', 'fruit/vegetable juice'})",2
0.005592272496187087,"frozenset({'white bread', 'pastry'})",2
0.007930859176410779,"frozenset({'root vegetables', 'white bread'})",2
0.007219115404168785,"frozenset({'white bread', 'sausage'})",2
0.007422470767666497,"frozenset({'shopping bags', 'white bread'})",2
0.005490594814438231,"frozenset({'white bread', 'whipped/sour cream'})",2
0.005795627859684799,"frozenset({'domestic eggs', 'white bread'})",2
0.005083884087442806,"frozenset({'ham', 'white bread'})",2
0.005795627859684799,"frozenset({'bottled water', 'chocolate'})",2
0.006100660904931368,"frozenset({'curd', 'bottled water'})",2
0.0062023385866802234,"frozenset({'beef', 'bottled water'})",2
0.007320793085917641,"frozenset({'frankfurter', 'bottled water'})",2
0.028978139298423997,"frozenset({'soda', 'bottled water'})",2
0.0052872394509405184,"frozenset({'chicken', 'bottled water'})",2
0.014234875444839857,"frozenset({'bottled water', 'fruit/vegetable juice'})",2
0.01128622267412303,"frozenset({'newspapers', 'bottled water'})",2
0.008947635993899338,"frozenset({'bottled water', 'pastry'})",2
0.015658362989323844,"frozenset({'root vegetables', 'bottled water'})",2
0.008032536858159633,"frozenset({'bottled water', 'canned beer'})",2
0.011997966446365024,"frozenset({'bottled water', 'sausage'})",2
0.008235892221657347,"frozenset({'bottled water', 'brown bread'})",2
0.010981189628876462,"frozenset({'shopping bags', 'bottled water'})",2
0.0056939501779359435,"frozenset({'hygiene articles', 'bottled water'})",2
0.00864260294865277,"frozenset({'napkins', 'bottled water'})",2
0.007422470767666497,"frozenset({'pork', 'bottled water'})",2
0.008744280630401627,"frozenset({'bottled water', 'whipped/sour cream'})",2
0.005185561769191663,"frozenset({'bottled water', 'dessert'})",2
0.009150991357397052,"frozenset({'domestic eggs', 'bottled water'})",2
0.0052872394509405184,"frozenset({'misc. beverages', 'bottled water'})",2
0.0062023385866802234,"frozenset({'frozen vegetables', 'bottled water'})",2
0.005897305541433655,"frozenset({'onions', 'bottled water'})",2
0.013523131672597865,"frozenset({'soda', 'chocolate'})",2
0.00681240467717336,"frozenset({'chocolate', 'fruit/vegetable juice'})",2
0.005490594814438231,"frozenset({'newspapers', 'chocolate'})",2
0.008032536858159633,"frozenset({'chocolate', 'pastry'})",2
0.006405693950177936,"frozenset({'root vegetables', 'chocolate'})",2
0.005795627859684799,"frozenset({'chocolate', 'waffles'})",2
0.0066090493136756485,"frozenset({'chocolate', 'sausage'})",2
0.00813421453990849,"frozenset({'shopping bags', 'chocolate'})",2
0.00813421453990849,"frozenset({'curd', 'soda'})",2
0.0056939501779359435,"frozenset({'newspapers', 'curd'})",2
0.0075241484494153535,"frozenset({'curd', 'pastry'})",2
0.010879511947127605,"frozenset({'curd', 'root vegetables'})",2
0.007625826131164209,"frozenset({'curd', 'sausage'})",2
0.005388917132689374,"frozenset({'curd', 'shopping bags'})",2
0.01047280122013218,"frozenset({'curd', 'whipped/sour cream'})",2
0.005185561769191663,"frozenset({'curd', 'dessert'})",2
0.006507371631926792,"frozenset({'curd', 'domestic eggs'})",2
0.00813421453990849,"frozenset({'beef', 'soda'})",2
0.005083884087442806,"frozenset({'beef', 'fruit/vegetable juice'})",2
0.006405693950177936,"frozenset({'newspapers', 'beef'})",2
0.00630401626842908,"frozenset({'beef', 'pastry'})",2
0.017386883579054397,"frozenset({'root vegetables', 'beef'})",2
0.005592272496187087,"frozenset({'beef', 'sausage'})",2
0.007625826131164209,"frozenset({'beef', 'pork'})",2
0.006710726995424504,"frozenset({'beef', 'whipped/sour cream'})",2
0.005998983223182512,"frozenset({'beef', 'domestic eggs'})",2
0.01128622267412303,"frozenset({'frankfurter', 'soda'})",2
0.0052872394509405184,"frozenset({'frankfurter', 'fruit/vegetable juice'})",2
0.008337569903406202,"frozenset({'frankfurter', 'pastry'})",2
0.010167768174885612,"frozenset({'root vegetables', 'frankfurter'})",2
0.010066090493136757,"frozenset({'frankfurter', 'sausage'})",2
0.0071174377224199285,"frozenset({'frankfurter', 'brown bread'})",2
0.008235892221657347,"frozenset({'frankfurter', 'shopping bags'})",2
0.005897305541433655,"frozenset({'frankfurter', 'pork'})",2
0.0062023385866802234,"frozenset({'frankfurter', 'whipped/sour cream'})",2
0.007015760040671073,"frozenset({'frankfurter', 'domestic eggs'})",2
0.005083884087442806,"frozenset({'frankfurter', 'frozen vegetables'})",2
0.008337569903406202,"frozenset({'chicken', 'soda'})",2
0.007320793085917641,"frozenset({'sugar', 'soda'})",2
0.01840366039654296,"frozenset({'soda', 'fruit/vegetable juice'})",2
0.014641586171835282,"frozenset({'newspapers', 'soda'})",2
0.007219115404168785,"frozenset({'specialty bar', 'soda'})",2
0.021047280122013217,"frozenset({'soda', 'pastry'})",2
0.0052872394509405184,"frozenset({'soda', 'processed cheese'})",2
0.01860701576004067,"frozenset({'root vegetables', 'soda'})",2
0.009354346720894764,"frozenset({'soda', 'salty snack'})",2
0.009557702084392475,"frozenset({'soda', 'waffles'})",2
0.00864260294865277,"frozenset({'candy', 'soda'})",2
0.013828164717844434,"frozenset({'soda', 'canned beer'})",2
0.024300965937976614,"frozenset({'soda', 'sausage'})",2
0.01260803253685816,"frozenset({'soda', 'brown bread'})",2
0.024605998983223184,"frozenset({'shopping bags', 'soda'})",2
0.005795627859684799,"frozenset({'hamburger meat', 'soda'})",2
0.007015760040671073,"frozenset({'hygiene articles', 'soda'})",2
0.011997966446365024,"frozenset({'napkins', 'soda'})",2
0.011896288764616167,"frozenset({'soda', 'pork'})",2
0.007320793085917641,"frozenset({'soda', 'berries'})",2
0.011591255719369599,"frozenset({'soda', 'whipped/sour cream'})",2
0.009862735129639044,"frozenset({'soda', 'dessert'})",2
0.012404677173360447,"frozenset({'soda', 'domestic eggs'})",2
0.007320793085917641,"frozenset({'soda', 'misc. beverages'})",2
0.005388917132689374,"frozenset({'chewing gum', 'soda'})",2
0.006100660904931368,"frozenset({'soda', 'ice cream'})",2
0.00864260294865277,"frozenset({'frozen vegetables', 'soda'})",2
0.00630401626842908,"frozenset({'soda', 'specialty chocolate'})",2
0.0062023385866802234,"frozenset({'soda', 'frozen meals'})",2
0.0052872394509405184,"frozenset({'onions', 'soda'})",2
0.005083884087442806,"frozenset({'sliced cheese', 'soda'})",2
0.005490594814438231,"frozenset({'soda', 'meat'})",2
0.005185561769191663,"frozenset({'chicken', 'newspapers'})",2
0.010879511947127605,"frozenset({'chicken', 'root vegetables'})",2
0.0052872394509405184,"frozenset({'chicken', 'sausage'})",2
0.005795627859684799,"frozenset({'chicken', 'pork'})",2
0.007219115404168785,"frozenset({'chicken', 'whipped/sour cream'})",2
0.0062023385866802234,"frozenset({'chicken', 'domestic eggs'})",2
0.006710726995424504,"frozenset({'chicken', 'frozen vegetables'})",2
0.005185561769191663,"frozenset({'sugar', 'pastry'})",2
0.006405693950177936,"frozenset({'sugar', 'root vegetables'})",2
0.008235892221657347,"frozenset({'newspapers', 'fruit/vegetable juice'})",2
0.008540925266903915,"frozenset({'pastry', 'fruit/vegetable juice'})",2
0.011997966446365024,"frozenset({'root vegetables', 'fruit/vegetable juice'})",2
0.005998983223182512,"frozenset({'salty snack', 'fruit/vegetable juice'})",2
0.010066090493136757,"frozenset({'sausage', 'fruit/vegetable juice'})",2
0.008337569903406202,"frozenset({'brown bread', 'fruit/vegetable juice'})",2
0.010676156583629894,"frozenset({'shopping bags', 'fruit/vegetable juice'})",2
0.006914082358922217,"frozenset({'napkins', 'fruit/vegetable juice'})",2
0.009049313675648195,"frozenset({'fruit/vegetable juice', 'whipped/sour cream'})",2
0.005998983223182512,"frozenset({'dessert', 'fruit/vegetable juice'})",2
0.008032536858159633,"frozenset({'domestic eggs', 'fruit/vegetable juice'})",2
0.007829181494661922,"frozenset({'frozen vegetables', 'fruit/vegetable juice'})",2
0.008439247585155059,"frozenset({'newspapers', 'pastry'})",2
0.011489578037620742,"frozenset({'newspapers', 'root vegetables'})",2
0.008032536858159633,"frozenset({'newspapers', 'sausage'})",2
0.007625826131164209,"frozenset({'newspapers', 'brown bread'})",2
0.006914082358922217,"frozenset({'newspapers', 'shopping bags'})",2
0.0062023385866802234,"frozenset({'newspapers', 'napkins'})",2
0.0066090493136756485,"frozenset({'newspapers', 'pork'})",2
0.007219115404168785,"frozenset({'newspapers', 'whipped/sour cream'})",2
0.006914082358922217,"frozenset({'newspapers', 'domestic eggs'})",2
0.005083884087442806,"frozenset({'root vegetables', 'butter milk'})",2
0.010981189628876462,"frozenset({'root vegetables', 'pastry'})",2
0.005185561769191663,"frozenset({'salty snack', 'pastry'})",2
0.007015760040671073,"frozenset({'pastry', 'waffles'})",2
0.012506354855109304,"frozenset({'pastry', 'sausage'})",2
0.009659379766141332,"frozenset({'brown bread', 'pastry'})",2
0.011896288764616167,"frozenset({'shopping bags', 'pastry'})",2
0.007015760040671073,"frozenset({'napkins', 'pastry'})",2
0.00630401626842908,"frozenset({'pork', 'pastry'})",2
0.0075241484494153535,"frozenset({'pastry', 'whipped/sour cream'})",2
0.005388917132689374,"frozenset({'dessert', 'pastry'})",2
0.009049313675648195,"frozenset({'domestic eggs', 'pastry'})",2
0.0066090493136756485,"frozenset({'root vegetables', 'waffles'})",2
0.01494661921708185,"frozenset({'root vegetables', 'sausage'})",2
0.010167768174885612,"frozenset({'root vegetables', 'brown bread'})",2
0.012811387900355872,"frozenset({'root vegetables', 'shopping bags'})",2
0.0062023385866802234,"frozenset({'root vegetables', 'hamburger meat'})",2
0.005388917132689374,"frozenset({'root vegetables', 'hygiene articles'})",2
0.0099644128113879,"frozenset({'root vegetables', 'napkins'})",2
0.01362480935434672,"frozenset({'root vegetables', 'pork'})",2
0.0066090493136756485,"frozenset({'root vegetables', 'berries'})",2
0.01708185053380783,"frozenset({'root vegetables', 'whipped/sour cream'})",2
0.005795627859684799,"frozenset({'root vegetables', 'dessert'})",2
0.014336553126588714,"frozenset({'root vegetables', 'domestic eggs'})",2
0.005592272496187087,"frozenset({'root vegetables', 'hard cheese'})",2
0.007015760040671073,"frozenset({'root vegetables', 'oil'})",2
0.011591255719369599,"frozenset({'root vegetables', 'frozen vegetables'})",2
0.00945602440264362,"frozenset({'root vegetables', 'onions'})",2
0.007015760040671073,"frozenset({'root vegetables', 'herbs'})",2
0.005592272496187087,"frozenset({'root vegetables', 'sliced cheese'})",2
0.005083884087442806,"frozenset({'root vegetables', 'meat'})",2
0.0052872394509405184,"frozenset({'salty snack', 'sausage'})",2
0.005998983223182512,"frozenset({'shopping bags', 'salty snack'})",2
0.005185561769191663,"frozenset({'salty snack', 'whipped/sour cream'})",2
0.005490594814438231,"frozenset({'shopping bags', 'waffles'})",2
0.005083884087442806,"frozenset({'waffles', 'whipped/sour cream'})",2
0.00630401626842908,"frozenset({'canned beer', 'sausage'})",2
0.011387900355871887,"frozenset({'shopping bags', 'canned beer'})",2
0.010676156583629894,"frozenset({'brown bread', 'sausage'})",2
0.015658362989323844,"frozenset({'shopping bags', 'sausage'})",2
0.005185561769191663,"frozenset({'hamburger meat', 'sausage'})",2
0.006710726995424504,"frozenset({'napkins', 'sausage'})",2
0.006507371631926792,"frozenset({'pork', 'sausage'})",2
0.009049313675648195,"frozenset({'sausage', 'whipped/sour cream'})",2
0.005897305541433655,"frozenset({'dessert', 'sausage'})",2
0.009557702084392475,"frozenset({'domestic eggs', 'sausage'})",2
0.005185561769191663,"frozenset({'hard cheese', 'sausage'})",2
0.005998983223182512,"frozenset({'frozen vegetables', 'sausage'})",2
0.007015760040671073,"frozenset({'sliced cheese', 'sausage'})",2
0.0052872394509405184,"frozenset({'meat', 'sausage'})",2
0.009252669039145907,"frozenset({'shopping bags', 'brown bread'})",2
0.005592272496187087,"frozenset({'pork', 'brown bread'})",2
0.00681240467717336,"frozenset({'domestic eggs', 'brown bread'})",2
0.005185561769191663,"frozenset({'hygiene articles', 'shopping bags'})",2
0.007219115404168785,"frozenset({'shopping bags', 'napkins'})",2
0.006405693950177936,"frozenset({'shopping bags', 'pork'})",2
0.007930859176410779,"frozenset({'shopping bags', 'whipped/sour cream'})",2
0.0062023385866802234,"frozenset({'shopping bags', 'dessert'})",2
0.009049313675648195,"frozenset({'shopping bags', 'domestic eggs'})",2
0.006100660904931368,"frozenset({'hygiene articles', 'napkins'})",2
0.005185561769191663,"frozenset({'napkins', 'pork'})",2
0.007219115404168785,"frozenset({'napkins', 'whipped/sour cream'})",2
0.005998983223182512,"frozenset({'napkins', 'domestic eggs'})",2
0.008235892221657347,"frozenset({'pork', 'whipped/sour cream'})",2
0.005592272496187087,"frozenset({'pork', 'domestic eggs'})",2
0.006405693950177936,"frozenset({'frozen vegetables', 'pork'})",2
0.009049313675648195,"frozenset({'berries', 'whipped/sour cream'})",2
0.0099644128113879,"frozenset({'domestic eggs', 'whipped/sour cream'})",2
0.007930859176410779,"frozenset({'frozen vegetables', 'whipped/sour cream'})",2
0.005083884087442806,"frozenset({'onions', 'whipped/sour cream'})",2
0.005185561769191663,"frozenset({'frozen vegetables', 'domestic eggs'})",2
0.00630401626842908,"frozenset({'tropical fruit', 'citrus fruit', 'yogurt'})",3
0.009049313675648195,"frozenset({'whole milk', 'tropical fruit', 'citrus fruit'})",3
0.005592272496187087,"frozenset({'tropical fruit', 'citrus fruit', 'pip fruit'})",3
0.009049313675648195,"frozenset({'tropical fruit', 'other vegetables', 'citrus fruit'})",3
0.0056939501779359435,"frozenset({'root vegetables', 'tropical fruit', 'citrus fruit'})",3
0.010269445856634469,"frozenset({'whole milk', 'citrus fruit', 'yogurt'})",3
0.007625826131164209,"frozenset({'other vegetables', 'citrus fruit', 'yogurt'})",3
0.005795627859684799,"frozenset({'rolls/buns', 'citrus fruit', 'yogurt'})",3
0.005185561769191663,"frozenset({'whole milk', 'citrus fruit', 'pip fruit'})",3
0.013014743263853584,"frozenset({'whole milk', 'other vegetables', 'citrus fruit'})",3
0.005083884087442806,"frozenset({'whole milk', 'citrus fruit', 'butter'})",3
0.007219115404168785,"frozenset({'whole milk', 'rolls/buns', 'citrus fruit'})",3
0.005897305541433655,"frozenset({'whole milk', 'bottled water', 'citrus fruit'})",3
0.009150991357397052,"frozenset({'whole milk', 'root vegetables', 'citrus fruit'})",3
0.00630401626842908,"frozenset({'whole milk', 'citrus fruit', 'whipped/sour cream'})",3
0.0056939501779359435,"frozenset({'whole milk', 'domestic eggs', 'citrus fruit'})",3
0.005897305541433655,"frozenset({'other vegetables', 'citrus fruit', 'pip fruit'})",3
0.005998983223182512,"frozenset({'rolls/buns', 'other vegetables', 'citrus fruit'})",3
0.005083884087442806,"frozenset({'other vegetables', 'bottled water', 'citrus fruit'})",3
0.010371123538383325,"frozenset({'root vegetables', 'other vegetables', 'citrus fruit'})",3
0.0056939501779359435,"frozenset({'other vegetables', 'citrus fruit', 'whipped/sour cream'})",3
0.007015760040671073,"frozenset({'margarine', 'yogurt', 'whole milk'})",3
0.0056939501779359435,"frozenset({'margarine', 'other vegetables', 'yogurt'})",3
0.009252669039145907,"frozenset({'margarine', 'other vegetables', 'whole milk'})",3
0.007930859176410779,"frozenset({'margarine', 'rolls/buns', 'whole milk'})",3
0.005185561769191663,"frozenset({'margarine', 'domestic eggs', 'whole milk'})",3
0.005185561769191663,"frozenset({'margarine', 'rolls/buns', 'other vegetables'})",3
0.005897305541433655,"frozenset({'margarine', 'root vegetables', 'other vegetables'})",3
0.015149974580579562,"frozenset({'whole milk', 'tropical fruit', 'yogurt'})",3
0.006405693950177936,"frozenset({'tropical fruit', 'yogurt', 'pip fruit'})",3
0.012302999491611592,"frozenset({'tropical fruit', 'other vegetables', 'yogurt'})",3
0.008744280630401627,"frozenset({'rolls/buns', 'tropical fruit', 'yogurt'})",3
0.0071174377224199285,"frozenset({'tropical fruit', 'bottled water', 'yogurt'})",3
0.0052872394509405184,"frozenset({'curd', 'tropical fruit', 'yogurt'})",3
0.0066090493136756485,"frozenset({'tropical fruit', 'soda', 'yogurt'})",3
0.00813421453990849,"frozenset({'root vegetables', 'tropical fruit', 'yogurt'})",3
0.0062023385866802234,"frozenset({'tropical fruit', 'yogurt', 'whipped/sour cream'})",3
0.008439247585155059,"frozenset({'whole milk', 'tropical fruit', 'pip fruit'})",3
0.01708185053380783,"frozenset({'whole milk', 'tropical fruit', 'other vegetables'})",3
0.0062023385866802234,"frozenset({'whole milk', 'tropical fruit', 'butter'})",3
0.010981189628876462,"frozenset({'whole milk', 'rolls/buns', 'tropical fruit'})",3
0.008032536858159633,"frozenset({'whole milk', 'tropical fruit', 'bottled water'})",3
0.006507371631926792,"frozenset({'whole milk', 'curd', 'tropical fruit'})",3
0.005185561769191663,"frozenset({'whole milk', 'tropical fruit', 'frankfurter'})",3
0.007829181494661922,"frozenset({'whole milk', 'tropical fruit', 'soda'})",3
0.005998983223182512,"frozenset({'whole milk', 'tropical fruit', 'fruit/vegetable juice'})",3
0.005083884087442806,"frozenset({'newspapers', 'tropical fruit', 'whole milk'})",3
0.006710726995424504,"frozenset({'whole milk', 'tropical fruit', 'pastry'})",3
0.011997966446365024,"frozenset({'whole milk', 'root vegetables', 'tropical fruit'})",3
0.007219115404168785,"frozenset({'whole milk', 'tropical fruit', 'sausage'})",3
0.0056939501779359435,"frozenset({'whole milk', 'tropical fruit', 'brown bread'})",3
0.007930859176410779,"frozenset({'whole milk', 'tropical fruit', 'whipped/sour cream'})",3
0.006914082358922217,"frozenset({'whole milk', 'tropical fruit', 'domestic eggs'})",3
0.00945602440264362,"frozenset({'tropical fruit', 'other vegetables', 'pip fruit'})",3
0.0052872394509405184,"frozenset({'root vegetables', 'tropical fruit', 'pip fruit'})",3
0.005490594814438231,"frozenset({'tropical fruit', 'other vegetables', 'butter'})",3
0.007829181494661922,"frozenset({'rolls/buns', 'tropical fruit', 'other vegetables'})",3
0.0062023385866802234,"frozenset({'tropical fruit', 'other vegetables', 'bottled water'})",3
0.0052872394509405184,"frozenset({'curd', 'tropical fruit', 'other vegetables'})",3
0.007219115404168785,"frozenset({'tropical fruit', 'soda', 'other vegetables'})",3
0.0066090493136756485,"frozenset({'tropical fruit', 'other vegetables', 'fruit/vegetable juice'})",3
0.005083884087442806,"frozenset({'tropical fruit', 'other vegetables', 'pastry'})",3
0.012302999491611592,"frozenset({'root vegetables', 'tropical fruit', 'other vegetables'})",3
0.005998983223182512,"frozenset({'tropical fruit', 'other vegetables', 'sausage'})",3
0.007829181494661922,"frozenset({'tropical fruit', 'other vegetables', 'whipped/sour cream'})",3
0.005388917132689374,"frozenset({'rolls/buns', 'tropical fruit', 'bottled water'})",3
0.005388917132689374,"frozenset({'rolls/buns', 'tropical fruit', 'soda'})",3
0.005897305541433655,"frozenset({'rolls/buns', 'tropical fruit', 'root vegetables'})",3
0.005185561769191663,"frozenset({'tropical fruit', 'soda', 'bottled water'})",3
0.005083884087442806,"frozenset({'whole milk', 'yogurt', 'coffee'})",3
0.009557702084392475,"frozenset({'whole milk', 'yogurt', 'pip fruit'})",3
0.0066090493136756485,"frozenset({'cream cheese', 'yogurt', 'whole milk'})",3
0.02226741230299949,"frozenset({'whole milk', 'other vegetables', 'yogurt'})",3
0.009354346720894764,"frozenset({'whole milk', 'yogurt', 'butter'})",3
0.015556685307574987,"frozenset({'whole milk', 'rolls/buns', 'yogurt'})",3
0.005185561769191663,"frozenset({'whole milk', 'yogurt', 'bottled beer'})",3
0.009659379766141332,"frozenset({'whole milk', 'bottled water', 'yogurt'})",3
0.010066090493136757,"frozenset({'whole milk', 'curd', 'yogurt'})",3
0.006100660904931368,"frozenset({'whole milk', 'beef', 'yogurt'})",3
0.0062023385866802234,"frozenset({'whole milk', 'frankfurter', 'yogurt'})",3
0.01047280122013218,"frozenset({'whole milk', 'soda', 'yogurt'})",3
0.00945602440264362,"frozenset({'whole milk', 'yogurt', 'fruit/vegetable juice'})",3
0.0066090493136756485,"frozenset({'newspapers', 'yogurt', 'whole milk'})",3
0.009150991357397052,"frozenset({'whole milk', 'yogurt', 'pastry'})",3
0.014539908490086425,"frozenset({'whole milk', 'root vegetables', 'yogurt'})",3
0.008744280630401627,"frozenset({'whole milk', 'yogurt', 'sausage'})",3
0.0071174377224199285,"frozenset({'whole milk', 'yogurt', 'brown bread'})",3
0.0052872394509405184,"frozenset({'whole milk', 'shopping bags', 'yogurt'})",3
0.006100660904931368,"frozenset({'whole milk', 'napkins', 'yogurt'})",3
0.010879511947127605,"frozenset({'whole milk', 'yogurt', 'whipped/sour cream'})",3
0.007727503812913066,"frozenset({'whole milk', 'domestic eggs', 'yogurt'})",3
0.006100660904931368,"frozenset({'whole milk', 'frozen vegetables', 'yogurt'})",3
0.00813421453990849,"frozenset({'yogurt', 'other vegetables', 'pip fruit'})",3
0.0052872394509405184,"frozenset({'root vegetables', 'yogurt', 'pip fruit'})",3
0.0052872394509405184,"frozenset({'cream cheese', 'other vegetables', 'yogurt'})",3
0.006405693950177936,"frozenset({'other vegetables', 'butter', 'yogurt'})",3
0.011489578037620742,"frozenset({'rolls/buns', 'other vegetables', 'yogurt'})",3
0.00813421453990849,"frozenset({'other vegetables', 'bottled water', 'yogurt'})",3
0.006100660904931368,"frozenset({'curd', 'other vegetables', 'yogurt'})",3
0.005185561769191663,"frozenset({'beef', 'other vegetables', 'yogurt'})",3
0.008337569903406202,"frozenset({'soda', 'other vegetables', 'yogurt'})",3
0.008235892221657347,"frozenset({'yogurt', 'other vegetables', 'fruit/vegetable juice'})",3
0.005592272496187087,"frozenset({'newspapers', 'other vegetables', 'yogurt'})",3
0.0066090493136756485,"frozenset({'pastry', 'other vegetables', 'yogurt'})",3
0.012913065582104729,"frozenset({'root vegetables', 'other vegetables', 'yogurt'})",3
0.00813421453990849,"frozenset({'yogurt', 'other vegetables', 'sausage'})",3
0.005185561769191663,"frozenset({'other vegetables', 'brown bread', 'yogurt'})",3
0.005388917132689374,"frozenset({'shopping bags', 'other vegetables', 'yogurt'})",3
0.010167768174885612,"frozenset({'other vegetables', 'yogurt', 'whipped/sour cream'})",3
0.005795627859684799,"frozenset({'other vegetables', 'domestic eggs', 'yogurt'})",3
0.0052872394509405184,"frozenset({'frozen vegetables', 'other vegetables', 'yogurt'})",3
0.0071174377224199285,"frozenset({'rolls/buns', 'bottled water', 'yogurt'})",3
0.00864260294865277,"frozenset({'rolls/buns', 'soda', 'yogurt'})",3
0.005083884087442806,"frozenset({'newspapers', 'rolls/buns', 'yogurt'})",3
0.005795627859684799,"frozenset({'rolls/buns', 'yogurt', 'pastry'})",3
0.007219115404168785,"frozenset({'rolls/buns', 'root vegetables', 'yogurt'})",3
0.005998983223182512,"frozenset({'rolls/buns', 'yogurt', 'sausage'})",3
0.007422470767666497,"frozenset({'soda', 'bottled water', 'yogurt'})",3
0.005083884087442806,"frozenset({'soda', 'yogurt', 'fruit/vegetable juice'})",3
0.005592272496187087,"frozenset({'soda', 'yogurt', 'sausage'})",3
0.005185561769191663,"frozenset({'root vegetables', 'yogurt', 'sausage'})",3
0.006405693950177936,"frozenset({'root vegetables', 'yogurt', 'whipped/sour cream'})",3
0.006405693950177936,"frozenset({'whole milk', 'other vegetables', 'coffee'})",3
0.013523131672597865,"frozenset({'whole milk', 'other vegetables', 'pip fruit'})",3
